210.16.189.15 - - [24/Apr/2022:00:39:52 +0000] "GET /?author=10 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:52 +0000] "GET /?author=11 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:52 +0000] "GET /?author=12 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:53 +0000] "GET /?author=13 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:54 +0000] "GET /?author=14 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:54 +0000] "GET /?author=15 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:54 +0000] "GET /?author=16 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:54 +0000] "GET /?author=17 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:55 +0000] "GET /?author=18 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:56 +0000] "GET /?author=19 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
210.16.189.15 - - [24/Apr/2022:00:39:56 +0000] "GET /?author=20 HTTP/1.1" 200 15425 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
110.53.240.52 - - [24/Apr/2022:01:20:12 +0000] "GET / HTTP/1.1" 200 15389 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
157.230.216.203 - - [24/Apr/2022:01:37:16 +0000] "GET /ab2g HTTP/1.1" 400 0 "-" "-"
157.230.216.203 - - [24/Apr/2022:01:37:17 +0000] "GET /ab2h HTTP/1.1" 400 0 "-" "-"
185.21.216.183 - - [24/Apr/2022:02:06:23 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
66.249.66.34 - - [24/Apr/2022:02:40:29 +0000] "GET /robots.txt HTTP/1.1" 404 493 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.40 - - [24/Apr/2022:02:40:29 +0000] "GET / HTTP/1.1" 304 182 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.90 - - [24/Apr/2022:03:25:29 +0000] "GET /robots.txt HTTP/1.1" 404 492 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.89 - - [24/Apr/2022:03:25:29 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.70 - - [24/Apr/2022:04:10:29 +0000] "GET /robots.txt HTTP/1.1" 404 488 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.66 - - [24/Apr/2022:04:10:30 +0000] "GET / HTTP/1.1" 304 182 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.177 - - [24/Apr/2022:04:28:44 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
18.237.166.64 - - [24/Apr/2022:04:31:18 +0000] "GET / HTTP/1.1" 200 15389 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31"
194.31.98.165 - - [24/Apr/2022:04:44:29 +0000] "GET / HTTP/1.1" 200 15389 "-" "Linux Gnu (cow)"
66.249.66.89 - - [24/Apr/2022:04:55:29 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.88 - - [24/Apr/2022:04:57:31 +0000] "GET /fonts/fonts.css HTTP/1.1" 404 492 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.88 - - [24/Apr/2022:04:57:32 +0000] "GET /css/chrome.css HTTP/1.1" 200 2691 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.88 - - [24/Apr/2022:04:57:33 +0000] "GET /css/print.css HTTP/1.1" 200 734 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.68 - - [24/Apr/2022:04:57:33 +0000] "GET /css/general.css HTTP/1.1" 200 1860 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.66 - - [24/Apr/2022:04:57:34 +0000] "GET /ayu-highlight.css HTTP/1.1" 404 488 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.70 - - [24/Apr/2022:04:57:34 +0000] "GET /highlight.css HTTP/1.1" 404 488 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.68 - - [24/Apr/2022:04:57:34 +0000] "GET /tomorrow-night.css HTTP/1.1" 404 487 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.88 - - [24/Apr/2022:04:57:35 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 491 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.89 - - [24/Apr/2022:04:57:36 +0000] "GET /ayu-highlight.css HTTP/1.1" 404 492 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.89 - - [24/Apr/2022:04:57:36 +0000] "GET /highlight.css HTTP/1.1" 404 491 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.66.89 - - [24/Apr/2022:04:57:36 +0000] "GET /tomorrow-night.css HTTP/1.1" 404 491 "http://www.plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
103.178.237.134 - - [24/Apr/2022:05:00:54 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 zgrab/0.x"
47.107.90.177 - - [24/Apr/2022:05:05:08 +0000] "HEAD /fileadmin/index.php HTTP/1.1" 404 196 "-" "python-requests/2.27.1"
85.202.169.124 - - [24/Apr/2022:05:22:56 +0000] "GET /config/getuser?index=0 HTTP/1.1" 404 456 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
66.249.66.66 - - [24/Apr/2022:05:40:29 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.70 - - [24/Apr/2022:05:40:31 +0000] "GET /css/general.css HTTP/1.1" 200 1860 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.68 - - [24/Apr/2022:05:40:32 +0000] "GET /ayu-highlight.css HTTP/1.1" 404 488 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.68 - - [24/Apr/2022:05:40:32 +0000] "GET /fonts/fonts.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.70 - - [24/Apr/2022:05:40:32 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.68 - - [24/Apr/2022:05:40:33 +0000] "GET /css/print.css HTTP/1.1" 200 734 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.66 - - [24/Apr/2022:05:40:34 +0000] "GET /highlight.css HTTP/1.1" 404 488 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.66 - - [24/Apr/2022:05:40:34 +0000] "GET /tomorrow-night.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.68 - - [24/Apr/2022:05:40:35 +0000] "GET /css/variables.css HTTP/1.1" 200 1498 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.68 - - [24/Apr/2022:05:40:35 +0000] "GET /css/chrome.css HTTP/1.1" 200 2691 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.66 - - [24/Apr/2022:05:40:36 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.89 - - [24/Apr/2022:06:25:29 +0000] "GET / HTTP/1.1" 304 182 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
3.15.182.153 - - [24/Apr/2022:06:38:39 +0000] "GET /.git/config HTTP/1.1" 200 524 "-" "python-requests/2.22.0"
207.241.231.147 - - [24/Apr/2022:06:58:52 +0000] "GET /robots.txt HTTP/1.0" 404 451 "-" "Mozilla/5.0 (compatible; archive.org_bot +http://archive.org/details/archive.org_bot)"
207.241.231.147 - - [24/Apr/2022:06:58:52 +0000] "GET /sheolyit.html HTTP/1.0" 404 451 "http://plemma.cc/" "Mozilla/5.0 (compatible; archive.org_bot +http://archive.org/details/archive.org_bot)"
193.56.29.26 - - [24/Apr/2022:07:46:19 +0000] "HEAD / HTTP/1.1" 200 284 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
193.56.29.26 - - [24/Apr/2022:07:46:20 +0000] "GET /.env HTTP/1.1" 404 437 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
193.56.29.26 - - [24/Apr/2022:07:46:21 +0000] "POST / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
109.237.103.9 - - [24/Apr/2022:08:54:27 +0000] "GET /.env HTTP/1.1" 404 493 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
109.237.103.9 - - [24/Apr/2022:08:54:27 +0000] "\x16\x03\x01\x01D\x01" 400 0 "-" "-"
54.36.148.181 - - [24/Apr/2022:09:42:32 +0000] "GET /robots.txt HTTP/1.1" 404 436 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
171.67.71.80 - - [24/Apr/2022:09:55:14 +0000] "\x16\x03\x01" 400 0 "-" "-"
171.67.71.80 - - [24/Apr/2022:09:55:22 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 zgrab/0.x"
167.248.133.61 - - [24/Apr/2022:11:10:31 +0000] "GET / HTTP/1.1" 200 58188 "-" "-"
167.248.133.61 - - [24/Apr/2022:11:10:32 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.248.133.61 - - [24/Apr/2022:11:10:32 +0000] "PRI * HTTP/2.0" 400 0 "-" "-"
157.55.39.221 - - [24/Apr/2022:12:01:58 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
162.221.192.26 - - [24/Apr/2022:12:18:51 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
47.107.90.177 - - [24/Apr/2022:12:36:11 +0000] "HEAD /kj/config.js HTTP/1.1" 404 196 "-" "python-requests/2.27.1"
113.88.242.249 - - [24/Apr/2022:12:41:53 +0000] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 404 451 "-" "-"
66.249.77.30 - - [24/Apr/2022:13:11:23 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.2 - - [24/Apr/2022:13:11:24 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.5 - - [24/Apr/2022:13:11:24 +0000] "GET /css/print.css HTTP/1.1" 200 735 "http://plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.77.30 - - [24/Apr/2022:13:11:25 +0000] "GET /css/print.css HTTP/1.1" 200 735 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.5 - - [24/Apr/2022:13:11:25 +0000] "GET /fonts/fonts.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.77.5 - - [24/Apr/2022:13:11:25 +0000] "GET /fonts/fonts.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.2 - - [24/Apr/2022:13:11:26 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 488 "http://plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.77.2 - - [24/Apr/2022:13:11:26 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.2 - - [24/Apr/2022:13:11:27 +0000] "GET /fonts/fonts.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.77.2 - - [24/Apr/2022:13:11:27 +0000] "GET /FontAwesome/css/font-awesome.css HTTP/1.1" 404 487 "http://plemma.cc/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/100.0.4896.127 Safari/537.36"
66.249.77.30 - - [24/Apr/2022:13:11:28 +0000] "GET /favicon.svg HTTP/1.1" 404 487 "-" "Googlebot-Image/1.0"
66.249.77.30 - - [24/Apr/2022:13:11:29 +0000] "GET /favicon.ico HTTP/1.1" 404 487 "-" "Googlebot-Image/1.0"
66.249.77.30 - - [24/Apr/2022:13:11:29 +0000] "GET /favicon.png HTTP/1.1" 404 487 "-" "Googlebot-Image/1.0"
185.181.60.12 - - [24/Apr/2022:13:23:57 +0000] "GET / HTTP/1.1" 200 15370 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54"
54.36.149.99 - - [24/Apr/2022:13:25:24 +0000] "GET /robots.txt HTTP/1.1" 404 432 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
157.55.39.177 - - [24/Apr/2022:13:43:16 +0000] "GET / HTTP/1.1" 200 15426 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
